index,paths,label,bbox,width,height,dataset
1946,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/FT720P_MBP1314_IPHONE7F_id7_s1_217.png,0,"[{'id': 0, 'bbox': (105, 162, 437, 437), 'score': [0.8931427001953125], 'center': (323, 380)}]",607,607,LCC_FASD
1396,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/AA5742_id154_s0_15.png,1,"[{'id': 0, 'bbox': (130, 154, 417, 417), 'score': [0.920307457447052], 'center': (338, 362)}]",674,674,LCC_FASD
1904,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_3078.png,0,"[{'id': 0, 'bbox': (64, 101, 270, 270), 'score': [0.9076758027076721], 'center': (199, 236)}]",415,415,LCC_FASD
25,kaggle_datasets/antispoofing-replay-dataset/frames/0001ffba3c--62880080572a894c5df8f427/output_0012.jpg,0,"[{'id': 0, 'bbox': (25, 393, 1087, 1087), 'score': [0.9028396010398865], 'center': (568, 936)}]",1080,1920,antispoofing-replay-dataset
2378,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/51.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (276, 525, 628, 628), 'score': [0.9034483432769775], 'center': (590, 839)}]",1080,1920,liveness-detection-zalo-2022
1916,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id33_s0_131.png,1,"[{'id': 0, 'bbox': (109, 175, 470, 470), 'score': [0.9277428388595581], 'center': (344, 410)}]",735,735,LCC_FASD
10,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1485.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (161, 360, 156, 156), 'score': [0.7708500623703003], 'center': (239, 438)}]",480,852,liveness-detection-zalo-2022
2037,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_5936.png,0,"[{'id': 0, 'bbox': (191, 253, 651, 651), 'score': [0.9001164436340332], 'center': (516, 578)}]",969,969,LCC_FASD
2474,kaggle_datasets/liveness-detection-zalo-2022/train/frames/535.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (245, 367, 588, 588), 'score': [0.7652668356895447], 'center': (539, 661)}]",1080,1920,liveness-detection-zalo-2022
2065,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_323.png,0,"[{'id': 0, 'bbox': (120, 147, 369, 369), 'score': [0.9045593738555908], 'center': (304, 331)}]",574,574,LCC_FASD
910,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1743.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (237, 578, 428, 428), 'score': [0.8317682147026062], 'center': (451, 792)}]",720,1280,liveness-detection-zalo-2022
1864,kaggle_datasets/liveness-detection-zalo-2022/train/frames/344.mp4/output_0004.jpg,0,"[{'id': 0, 'bbox': (44, 171, 343, 343), 'score': [0.8323414921760559], 'center': (215, 342)}]",480,852,liveness-detection-zalo-2022
940,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_4024.png,0,"[{'id': 0, 'bbox': (95, 113, 271, 271), 'score': [0.8926592469215393], 'center': (230, 248)}]",431,431,LCC_FASD
1049,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id99_s0_45.png,1,"[{'id': 0, 'bbox': (97, 83, 292, 292), 'score': [0.9333416819572449], 'center': (243, 229)}]",426,426,LCC_FASD
2795,kaggle_datasets/liveness-detection-zalo-2022/train/frames/630.mp4/output_0005.jpg,1,"[{'id': 0, 'bbox': (38, 611, 959, 959), 'score': [0.9223718643188477], 'center': (517, 1090)}]",1080,1920,liveness-detection-zalo-2022
958,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id89_s0_90.png,1,"[{'id': 0, 'bbox': (150, 164, 395, 395), 'score': [0.9037321209907532], 'center': (347, 361)}]",654,654,LCC_FASD
1362,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_VSUNKNOWN_REDMIN5A_id31_s0_151.png,0,"[{'id': 0, 'bbox': (97, 126, 332, 332), 'score': [0.8295008540153503], 'center': (263, 292)}]",492,492,LCC_FASD
1962,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/34.mp4/output_0011.jpg,1,"[{'id': 0, 'bbox': (237, 832, 585, 585), 'score': [0.945928692817688], 'center': (529, 1124)}]",1080,1920,liveness-detection-zalo-2022
2352,kaggle_datasets/liveness-detection-zalo-2022/train/frames/490.mp4/output_0005.jpg,1,"[{'id': 0, 'bbox': (56, 238, 373, 373), 'score': [0.783807098865509], 'center': (242, 424)}]",480,854,liveness-detection-zalo-2022
1169,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/real_183.png,1,"[{'id': 0, 'bbox': (74, 107, 276, 276), 'score': [0.9307507276535034], 'center': (212, 245)}]",437,437,LCC_FASD
1370,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/0.mp4/output_0024.jpg,1,"[{'id': 0, 'bbox': (117, 158, 134, 134), 'score': [0.9797434210777283], 'center': (184, 225)}]",360,480,liveness-detection-zalo-2022
1681,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id106_s0_75.png,1,"[{'id': 0, 'bbox': (71, 114, 409, 409), 'score': [0.8628886938095093], 'center': (275, 318)}]",500,500,LCC_FASD
929,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXU_SMG955U_S0_id44_s0_135.png,0,"[{'id': 0, 'bbox': (195, 249, 695, 695), 'score': [0.9110086560249329], 'center': (542, 596)}]",1095,1095,LCC_FASD
3307,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_TSUNKNOWN_SGJ5_id47_s0_15.png,0,"[{'id': 0, 'bbox': (56, 93, 254, 254), 'score': [0.9094933271408081], 'center': (183, 220)}]",396,396,LCC_FASD
2434,kaggle_datasets/liveness-detection-zalo-2022/train/frames/519.mp4/output_0001.jpg,0,"[{'id': 0, 'bbox': (92, 340, 746, 746), 'score': [0.6854391098022461], 'center': (465, 713)}]",1080,1920,liveness-detection-zalo-2022
244,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1555.mp4/output_0005.jpg,1,"[{'id': 0, 'bbox': (534, 648, 1047, 1047), 'score': [0.8157815337181091], 'center': (1057, 1171)}]",2160,3840,liveness-detection-zalo-2022
181,kaggle_datasets/macbook-attacks/attacks/frames/6.MOV/output_0032.jpg,0,"[{'id': 0, 'bbox': (415, 738, 604, 604), 'score': [0.9066902995109558], 'center': (717, 1040)}]",1080,1920,macbook-attacks
1763,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1192.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (212, 614, 286, 286), 'score': [0.5617695450782776], 'center': (355, 757)}]",720,1280,liveness-detection-zalo-2022
398,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1604.mp4/output_0004.jpg,1,"[{'id': 0, 'bbox': (343, 366, 402, 402), 'score': [0.7669553756713867], 'center': (544, 567)}, {'id': 1, 'bbox': (431, 318, 294, 294), 'score': [0.5252096056938171], 'center': (578, 465)}]",1080,1920,liveness-detection-zalo-2022
2070,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1288.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (52, 421, 512, 512), 'score': [0.8383705019950867], 'center': (308, 677)}]",720,1280,liveness-detection-zalo-2022
2320,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/49.mp4/output_0028.jpg,1,"[{'id': 0, 'bbox': (93, 252, 168, 168), 'score': [0.947607159614563], 'center': (177, 336)}]",360,480,liveness-detection-zalo-2022
2431,kaggle_datasets/liveness-detection-zalo-2022/train/frames/518.mp4/output_0003.jpg,0,"[{'id': 0, 'bbox': (90, 229, 272, 272), 'score': [0.7548274397850037], 'center': (226, 365)}]",480,852,liveness-detection-zalo-2022
304,kaggle_datasets/replay-attack-mobile-dataset-ibeta-1/frames/20241126_024729.mp4/output_0016.jpg,0,"[{'id': 0, 'bbox': (-83, 1105, 2579, 2579), 'score': [0.9278409481048584], 'center': (1206, 2394)}]",2160,3840,replay-attack-mobile-dataset-ibeta-1
76,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_5055.png,0,"[{'id': 0, 'bbox': (142, 159, 457, 457), 'score': [0.9304292798042297], 'center': (370, 387)}]",747,747,LCC_FASD
2353,kaggle_datasets/liveness-detection-zalo-2022/train/frames/491.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (92, 259, 300, 300), 'score': [0.8442063927650452], 'center': (242, 409)}]",480,854,liveness-detection-zalo-2022
963,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXU_SMG955U_S0_id47_s0_158.png,0,"[{'id': 0, 'bbox': (235, 212, 724, 724), 'score': [0.8443481922149658], 'center': (597, 574)}]",998,998,LCC_FASD
1044,kaggle_datasets/liveness-detection-zalo-2022/train/frames/986.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (707, 306, 245, 245), 'score': [0.6995530724525452], 'center': (829, 428)}]",1280,720,liveness-detection-zalo-2022
3772,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_MBP1314_IPHONE8B_id33_s2_127.png,0,"[{'id': 0, 'bbox': (113, 206, 569, 569), 'score': [0.9310880303382874], 'center': (397, 490)}]",922,922,LCC_FASD
669,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id59_s0_45.png,1,"[{'id': 0, 'bbox': (127, 145, 339, 339), 'score': [0.9283897876739502], 'center': (296, 314)}]",518,518,LCC_FASD
1582,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_2755.png,0,"[{'id': 0, 'bbox': (92, 125, 312, 312), 'score': [0.9201000928878784], 'center': (248, 281)}]",522,522,LCC_FASD
16,kaggle_datasets/replay-attack-mobile-dataset-ibeta-1/frames/PXL_20230324_183948636.mp4/output_0017.jpg,0,"[{'id': 0, 'bbox': (-475, 885, 3037, 3037), 'score': [0.8511690497398376], 'center': (1043, 2403)}]",2160,3840,replay-attack-mobile-dataset-ibeta-1
1394,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/AA5742_id154_s0_47.png,1,"[{'id': 0, 'bbox': (122, 146, 422, 422), 'score': [0.925541877746582], 'center': (333, 357)}]",666,666,LCC_FASD
2817,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_S198150N_GM5_id56_s1_143.png,0,"[{'id': 0, 'bbox': (80, 134, 430, 430), 'score': [0.8468329906463623], 'center': (295, 349)}]",613,613,LCC_FASD
1157,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1016.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (265, 672, 506, 506), 'score': [0.8439095616340637], 'center': (518, 925)}]",1080,1920,liveness-detection-zalo-2022
2708,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1478.mp4/output_0003.jpg,0,"[{'id': 0, 'bbox': (47, 210, 264, 264), 'score': [0.8043177723884583], 'center': (179, 342)}]",480,854,liveness-detection-zalo-2022
1083,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/real_107.png,1,"[{'id': 0, 'bbox': (94, 134, 333, 333), 'score': [0.9199628829956055], 'center': (260, 300)}]",521,521,LCC_FASD
665,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_AEME725_HONOR6CP_id56_s1_115.png,0,"[{'id': 0, 'bbox': (74, 106, 274, 274), 'score': [0.8641716241836548], 'center': (211, 243)}]",414,414,LCC_FASD
875,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/attack/frames/41.mp4/output_0021.jpg,0,"[{'id': 0, 'bbox': (131, 193, 131, 131), 'score': [0.9500887393951416], 'center': (196, 258)}]",360,480,liveness-detection-zalo-2022
2546,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_1932.png,0,"[{'id': 0, 'bbox': (134, 191, 457, 457), 'score': [0.9000818729400635], 'center': (362, 419)}]",693,693,LCC_FASD
1805,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id17_s0_76.png,1,"[{'id': 0, 'bbox': (34, 62, 192, 192), 'score': [0.8977562785148621], 'center': (130, 158)}]",249,249,LCC_FASD
1820,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id19_s0_77.png,1,"[{'id': 0, 'bbox': (92, 128, 299, 299), 'score': [0.9040675759315491], 'center': (241, 277)}]",462,462,LCC_FASD
226,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/attack/frames/15.mp4/output_0026.jpg,0,"[{'id': 0, 'bbox': (65, 149, 213, 213), 'score': [0.9401973485946655], 'center': (171, 255)}]",360,480,liveness-detection-zalo-2022
1031,kaggle_datasets/liveness-detection-zalo-2022/train/frames/980.mp4/output_0004.jpg,1,"[{'id': 0, 'bbox': (304, 689, 567, 567), 'score': [0.8038139343261719], 'center': (587, 972)}]",1080,1920,liveness-detection-zalo-2022
66,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_2441.png,0,"[{'id': 0, 'bbox': (80, 100, 305, 305), 'score': [0.8797017335891724], 'center': (232, 252)}]",476,476,LCC_FASD
461,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id41_s1_75.png,1,"[{'id': 0, 'bbox': (176, 165, 470, 470), 'score': [0.9379442930221558], 'center': (411, 400)}]",787,787,LCC_FASD
662,kaggle_datasets/liveness-detection-zalo-2022/train/frames/858.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (144, 497, 325, 325), 'score': [0.7994036674499512], 'center': (306, 659)}]",720,1280,liveness-detection-zalo-2022
1818,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id19_s0_30.png,1,"[{'id': 0, 'bbox': (65, 87, 266, 266), 'score': [0.8783668279647827], 'center': (198, 220)}]",365,365,LCC_FASD
558,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_AEEX2511G323A_IPHONE6SF_id47_s3_135.png,0,"[{'id': 0, 'bbox': (168, 209, 543, 543), 'score': [0.9462369084358215], 'center': (439, 480)}]",858,858,LCC_FASD
527,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1640.mp4/output_0004.jpg,0,"[{'id': 0, 'bbox': (86, 303, 303, 303), 'score': [0.7329752445220947], 'center': (237, 454)}]",480,854,liveness-detection-zalo-2022
1261,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/real_267.png,1,"[{'id': 0, 'bbox': (150, 182, 469, 469), 'score': [0.8893669843673706], 'center': (384, 416)}]",747,747,LCC_FASD
662,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/attack/frames/32.mp4/output_0016.jpg,0,"[{'id': 0, 'bbox': (225, 841, 678, 678), 'score': [0.8214672207832336], 'center': (564, 1180)}]",1080,1920,liveness-detection-zalo-2022
1854,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_5768.png,0,"[{'id': 0, 'bbox': (187, 192, 490, 490), 'score': [0.9131271839141846], 'center': (432, 437)}]",794,794,LCC_FASD
1117,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_AZPP01T_AZ3ZE552KL_id36_s0_153.png,0,"[{'id': 0, 'bbox': (235, 242, 609, 609), 'score': [0.8764587640762329], 'center': (539, 546)}]",1015,1015,LCC_FASD
2302,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXU_GZS4020_id22_s0_82.png,0,"[{'id': 0, 'bbox': (50, 126, 341, 341), 'score': [0.9201686382293701], 'center': (220, 296)}]",542,542,LCC_FASD
1309,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/real_310.png,1,"[{'id': 0, 'bbox': (70, 136, 354, 354), 'score': [0.8938736319541931], 'center': (247, 313)}]",477,477,LCC_FASD
2887,kaggle_datasets/liveness-detection-zalo-2022/train/frames/66.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (46, 170, 171, 171), 'score': [0.8276501893997192], 'center': (131, 255)}]",272,480,liveness-detection-zalo-2022
3155,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_SSMP2250_LVP1M_id33_s0_172.png,0,"[{'id': 0, 'bbox': (58, 74, 267, 267), 'score': [0.8940899968147278], 'center': (191, 207)}]",384,384,LCC_FASD
754,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXU_MOTOMC_S1_id45_s0_150.png,0,"[{'id': 0, 'bbox': (10, 52, 148, 148), 'score': [0.9160082936286926], 'center': (84, 126)}]",235,235,LCC_FASD
2828,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_2214.png,0,"[{'id': 0, 'bbox': (92, 147, 360, 360), 'score': [0.8800978660583496], 'center': (272, 327)}]",567,567,LCC_FASD
991,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_680.png,0,"[{'id': 0, 'bbox': (44, 85, 294, 294), 'score': [0.9115157127380371], 'center': (191, 232)}]",366,366,LCC_FASD
1739,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_5663.png,0,"[{'id': 0, 'bbox': (43, 54, 183, 183), 'score': [0.8594907522201538], 'center': (134, 145)}]",252,252,LCC_FASD
182,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_5151.png,0,"[{'id': 0, 'bbox': (75, 114, 322, 322), 'score': [0.9363434314727783], 'center': (236, 275)}]",533,533,LCC_FASD
702,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1687.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (391, 364, 356, 356), 'score': [0.9109299182891846], 'center': (569, 542)}]",1080,1920,liveness-detection-zalo-2022
2313,kaggle_datasets/liveness-detection-zalo-2022/train/frames/136.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (126, 485, 817, 817), 'score': [0.8186812996864319], 'center': (534, 893)}]",1080,1920,liveness-detection-zalo-2022
2406,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1384.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (441, 298, 324, 324), 'score': [0.9375350475311279], 'center': (603, 460)}]",1080,1920,liveness-detection-zalo-2022
1674,kaggle_datasets/liveness-detection-zalo-2022/train/frames/287.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (135, 469, 390, 390), 'score': [0.8527291417121887], 'center': (330, 664)}]",720,1280,liveness-detection-zalo-2022
1632,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id101_s0_60.png,1,"[{'id': 0, 'bbox': (43, 109, 328, 328), 'score': [0.9194158911705017], 'center': (207, 273)}]",430,430,LCC_FASD
2961,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_4961.png,0,"[{'id': 0, 'bbox': (65, 94, 289, 289), 'score': [0.8669508695602417], 'center': (209, 238)}]",434,434,LCC_FASD
1731,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/23.mp4/output_0008.jpg,1,"[{'id': 0, 'bbox': (163, 765, 647, 647), 'score': [0.9213839173316956], 'center': (486, 1088)}]",1080,1920,liveness-detection-zalo-2022
624,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1664.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (361, 526, 386, 386), 'score': [0.813544750213623], 'center': (554, 719)}]",1080,1920,liveness-detection-zalo-2022
730,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1695.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (415, 866, 373, 373), 'score': [0.9203401803970337], 'center': (601, 1052)}]",1080,1920,liveness-detection-zalo-2022
1907,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXB_SMG955U_id68_s0_30.png,0,"[{'id': 0, 'bbox': (95, 128, 432, 432), 'score': [0.9048500657081604], 'center': (311, 344)}]",613,613,LCC_FASD
2704,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_7451.png,0,"[{'id': 0, 'bbox': (66, 83, 205, 205), 'score': [0.9050277471542358], 'center': (168, 185)}]",333,333,LCC_FASD
1493,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_544.png,0,"[{'id': 0, 'bbox': (60, 88, 362, 362), 'score': [0.8936229944229126], 'center': (241, 269)}]",502,502,LCC_FASD
1122,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_419.png,0,"[{'id': 0, 'bbox': (79, 92, 240, 240), 'score': [0.9237313866615295], 'center': (199, 212)}]",383,383,LCC_FASD
1400,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/10.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (169, 574, 730, 730), 'score': [0.7754570245742798], 'center': (534, 939)}]",1080,1920,liveness-detection-zalo-2022
1063,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/attack/frames/49.mp4/output_0002.jpg,0,"[{'id': 0, 'bbox': (127, 240, 92, 92), 'score': [0.601050853729248], 'center': (173, 286)}]",360,480,liveness-detection-zalo-2022
1228,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/real_238.png,1,"[{'id': 0, 'bbox': (146, 148, 460, 460), 'score': [0.9423357844352722], 'center': (376, 378)}]",747,747,LCC_FASD
1539,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_5481.png,0,"[{'id': 0, 'bbox': (23, 61, 220, 220), 'score': [0.8100859522819519], 'center': (133, 171)}]",284,284,LCC_FASD
2211,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/46.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (352, 703, 483, 483), 'score': [0.9039246439933777], 'center': (593, 944)}]",1080,1920,liveness-detection-zalo-2022
2291,kaggle_datasets/liveness-detection-zalo-2022/train/frames/469.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (-6, 389, 710, 710), 'score': [0.8218423128128052], 'center': (349, 744)}]",720,1280,liveness-detection-zalo-2022
839,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id76_s0_45.png,1,"[{'id': 0, 'bbox': (70, 87, 219, 219), 'score': [0.9250158667564392], 'center': (179, 196)}]",361,361,LCC_FASD
1883,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_3057.png,0,"[{'id': 0, 'bbox': (61, 71, 167, 167), 'score': [0.9115388989448547], 'center': (144, 154)}]",268,268,LCC_FASD
1342,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/real_6.png,1,"[{'id': 0, 'bbox': (48, 76, 198, 198), 'score': [0.9187657833099365], 'center': (147, 175)}]",294,294,LCC_FASD
1465,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/FT720P_id6_s0_105.png,1,"[{'id': 0, 'bbox': (42, 95, 339, 339), 'score': [0.9189537763595581], 'center': (211, 264)}]",417,417,LCC_FASD
2723,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_HP250_MEIZUM3S_id50_s0_46.png,0,"[{'id': 0, 'bbox': (79, 95, 284, 284), 'score': [0.8957430720329285], 'center': (221, 237)}]",439,439,LCC_FASD
2142,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1308.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (60, 157, 174, 174), 'score': [0.8091387152671814], 'center': (147, 244)}]",272,480,liveness-detection-zalo-2022
525,kaggle_datasets/liveness-detection-zalo-2022/train/frames/819.mp4/output_0005.jpg,1,"[{'id': 0, 'bbox': (255, 663, 658, 658), 'score': [0.8827999830245972], 'center': (584, 992)}]",1080,1920,liveness-detection-zalo-2022
2425,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_4470.png,0,"[{'id': 0, 'bbox': (43, 68, 211, 211), 'score': [0.862260103225708], 'center': (148, 173)}]",286,286,LCC_FASD
573,kaggle_datasets/liveness-detection-zalo-2022/train/frames/835.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (163, 314, 399, 399), 'score': [0.8565102815628052], 'center': (362, 513)}]",720,1280,liveness-detection-zalo-2022
626,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/attack/frames/30.mp4/output_0021.jpg,0,"[{'id': 0, 'bbox': (151, 1364, 1541, 1541), 'score': [0.7501000761985779], 'center': (921, 2134)}]",2160,3840,liveness-detection-zalo-2022
989,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_AVC239H_REDMI4X_id36_s0_146.png,0,"[{'id': 0, 'bbox': (70, 55, 161, 161), 'score': [0.8866031169891357], 'center': (150, 135)}]",248,248,LCC_FASD
2124,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1303.mp4/output_0004.jpg,0,"[{'id': 0, 'bbox': (322, 647, 483, 483), 'score': [0.9156445264816284], 'center': (563, 888)}]",1080,1920,liveness-detection-zalo-2022
